customer_id,customer_name,city,city_tier,age_group,gender,acquisition_channel,membership_tier,registration_date,preferred_slot,phone_number
CUST00765,Sachin Rathore,Hyderabad,Tier 1,26-35,Female,Referral,Silver,2021-03-16,Evening 4-8 PM,9585417273
CUST00766,Sarika Menon,Ahmedabad,Tier 2,26-35,Female,Paid Ads,Gold,2023-02-06,Late Night 8-11 PM,9907048786
CUST00767,Sneha Jain,Mumbai,Tier 1,26-35,Female,Paid Ads,Platinum,2023-05-23,Evening 4-8 PM,9494612942
CUST00768,Ramesh Bose,Pune,Tier 2,26-35,Male,Organic,None,2023-01-06,Evening 4-8 PM,9638765977
CUST00769,Imran Singh,Delhi,Tier 1,36-45,Female,Organic,None,2021-03-20,Morning 6-10 AM,9824890971
CUST00770,Rajan Tripathi,Bengaluru,Tier 1,46-60,Female,Organic,None,2021-10-10,Evening 4-8 PM,9894376757
CUST00771,Pankaj Sharma,Delhi,Tier 1,36-45,Male,Paid Ads,None,2023-04-11,Late Night 8-11 PM,9112767564
CUST00772,Varun Yadav,Delhi,Tier 1,60+,Female,Organic,None,2022-03-06,Evening 4-8 PM,9943933854
CUST00773,Suresh Srivastava,Delhi,Tier 1,46-60,Male,Organic,None,2023-05-29,Evening 4-8 PM,9325039914
CUST00774,Yash Verma,Delhi,Tier 1,26-35,Female,Organic,Platinum,2021-01-20,Late Night 8-11 PM,9480815903
CUST00775,Shubham Pandey,Bengaluru,Tier 1,36-45,Male,Referral,None,2022-10-30,Afternoon 10-2 PM,9134584137
CUST00776,Kavya Mukherjee,Jaipur,Tier 2,36-45,Female,Influencer,None,2023-03-12,Afternoon 10-2 PM,9519442371
CUST00777,Sapna Pillai,Mumbai,Tier 1,26-35,,Offline,Silver,2022-09-16,Evening 4-8 PM,9693679128
CUST00778,Omkar Arora,Mumbai,Tier 1,26-35,Male,Organic,Silver,2022-08-05,Late Night 8-11 PM,9663065592
CUST00779,Ayesha Sen,Mumbai,Tier 1,26-35,Male,Influencer,None,2021-11-18,Afternoon 10-2 PM,9549267758
CUST00780,Bhavya Roy,Delhi,Tier 1,60+,Female,Organic,None,2023-06-05,Morning 6-10 AM,9270490067
CUST00781,Rajesh Kohli,Hyderabad,Tier 1,26-35,Female,Paid Ads,Platinum,2021-10-20,Morning 6-10 AM,9749451237
CUST00782,Vikram Mukherjee,Pune,Tier 2,46-60,Female,Paid Ads,Gold,2021-07-06,Afternoon 10-2 PM,9589955505
CUST00783,Sachin Nayak,Bengaluru,Tier 1,26-35,Female,Influencer,Silver,2022-05-26,Morning 6-10 AM,9563938734
CUST00784,Keerthi Kumar,Delhi,Tier 1,36-45,Male,Referral,Gold,2021-11-20,Morning 6-10 AM,9413414056
CUST00785,Bhavya Anand,Hyderabad,Tier 1,36-45,Female,Influencer,None,2021-09-06,Afternoon 10-2 PM,
CUST00786,Ravi Tiwari,Mumbai,Tier 1,26-35,Male,Paid Ads,None,2021-05-30,Afternoon 10-2 PM,9595965611
CUST00787,Seema Kamath,Bengaluru,Tier 1,26-35,Male,Organic,Gold,2021-10-07,Evening 4-8 PM,9620506264
CUST00788,Deepa Bajaj,Delhi,Tier 1,36-45,Female,Paid Ads,None,2022-07-26,Afternoon 10-2 PM,9119398359
CUST00789,Kunal Das,Hyderabad,Tier 1,18-25,Female,Organic,None,2021-01-23,Evening 4-8 PM,9484492979
CUST00790,Sachin Patel,Mumbai,Tier 1,46-60,Female,Paid Ads,None,2023-12-07,Morning 6-10 AM,9210373455
CUST00791,Rajesh Shukla,Bengaluru,Tier 1,18-25,Male,Referral,Gold,2022-05-27,Evening 4-8 PM,9198125433
CUST00792,Anika Sharma,Mumbai,Tier 1,26-35,Male,Referral,None,2021-07-17,Morning 6-10 AM,9280262874
CUST00793,Arjun Tiwari,Pune,Tier 2,26-35,Female,Paid Ads,None,2022-03-01,Evening 4-8 PM,9559432973
CUST00794,Namrata Joshi,Mumbai,Tier 1,26-35,Male,Paid Ads,Silver,2023-03-09,Morning 6-10 AM,9806480997
CUST00795,Jhanvi Bhatia,Pune,Tier 2,26-35,Male,Organic,None,2023-10-21,Morning 6-10 AM,9675720531
CUST00796,Zara Reddy,Pune,Tier 2,26-35,Male,Paid Ads,None,2023-03-07,Evening 4-8 PM,9844876980
CUST00797,Kunal Chawla,Mumbai,Tier 1,36-45,Female,Offline,Gold,2021-05-19,Evening 4-8 PM,9728178604
CUST00798,Varun Chawla,Delhi,Tier 1,36-45,Male,Referral,None,2021-02-13,Morning 6-10 AM,9431623688
CUST00799,Siddharth Yadav,Bengaluru,Tier 1,26-35,Male,Organic,Silver,2022-02-18,Afternoon 10-2 PM,9140702031
CUST00800,Tanmay Arora,Bengaluru,Tier 1,60+,Male,Influencer,None,2022-10-13,Morning 6-10 AM,9659282971
CUST00801,Shubham Sethi,Pune,Tier 2,46-60,Female,Organic,Gold,2022-12-03,Evening 4-8 PM,9814044769
CUST00802,Nandini Anand,Lucknow,Tier 2,36-45,Female,Paid Ads,None,2023-06-25,Morning 6-10 AM,
CUST00803,Manish Mehta,Delhi,Tier 1,36-45,Male,Organic,Gold,2022-02-23,Morning 6-10 AM,
CUST00804,Rajesh Reddy,Pune,Tier 2,36-45,Male,Organic,None,2022-08-08,Morning 6-10 AM,9316252684
CUST00805,Tanvi Singh,Bengaluru,Tier 1,60+,Male,Paid Ads,None,2023-05-16,Afternoon 10-2 PM,9916392182
CUST00806,Tanvi Verma,Mumbai,Tier 1,36-45,Male,Organic,None,2022-09-07,Late Night 8-11 PM,9880232602
CUST00807,Sanjay Dubey,Mumbai,Tier 1,26-35,Male,Paid Ads,Silver,2022-11-14,Afternoon 10-2 PM,9266134114
CUST00808,Aarav Sharma,Jaipur,Tier 2,46-60,Female,Paid Ads,None,2023-05-02,Afternoon 10-2 PM,9500661283
CUST00809,Rajesh Sethi,Bengaluru,Tier 1,60+,Male,Influencer,Platinum,2021-09-12,Late Night 8-11 PM,9308550942
CUST00810,Pallavi Choudhary,Pune,Tier 2,46-60,Female,Paid Ads,None,2023-01-25,Afternoon 10-2 PM,9555309840
CUST00811,Nisha Chauhan,Pune,Tier 2,18-25,Female,Referral,Gold,2021-10-30,Evening 4-8 PM,9831289574
CUST00812,Nisha Arora,Mumbai,Tier 1,36-45,Female,Organic,None,2021-07-09,Morning 6-10 AM,9526991604
CUST00813,Deepa Jain,Hyderabad,Tier 1,46-60,Female,Organic,None,2022-09-11,Afternoon 10-2 PM,9511016138
CUST00814,Uma Tiwari,Delhi,Tier 1,36-45,Female,Influencer,None,2022-12-07,Morning 6-10 AM,9324976345
CUST00815,Sarika Anand,Jaipur,Tier 2,26-35,Other,Influencer,None,2021-05-24,Morning 6-10 AM,9547581039
CUST00816,Uma Pandey,Hyderabad,Tier 1,26-35,Male,Referral,Platinum,2022-01-08,Morning 6-10 AM,9708910536
CUST00817,Lakshmi Pillai,Pune,Tier 2,18-25,Male,Referral,None,2023-04-18,Morning 6-10 AM,9217247719
CUST00818,Kritika Singh,Ahmedabad,Tier 2,26-35,Male,Organic,None,2022-04-26,Morning 6-10 AM,9208242992
CUST00819,Pooja Yadav,Mumbai,Tier 1,60+,Female,Referral,None,2022-03-09,Morning 6-10 AM,
CUST00820,Pooja Rathore,Hyderabad,Tier 1,26-35,Male,Paid Ads,None,2022-12-04,Afternoon 10-2 PM,9487846953
CUST00821,Sanjay Bhatia,Hyderabad,Tier 1,18-25,Male,Paid Ads,None,2023-07-25,Morning 6-10 AM,9997026638
CUST00822,Ishita Verma,Ahmedabad,Tier 2,36-45,Female,Organic,None,2022-05-25,Evening 4-8 PM,9807462828
CUST00823,Varun Tiwari,Ahmedabad,Tier 2,36-45,Male,Referral,Silver,2022-10-22,Late Night 8-11 PM,9149128285
CUST00824,Vandana Chatterjee,Lucknow,Tier 2,36-45,Male,Paid Ads,None,2021-06-16,Evening 4-8 PM,9611232011
CUST00825,Payal Subramaniam,Lucknow,Tier 2,18-25,Male,Referral,None,2023-12-02,Evening 4-8 PM,9869513858
CUST00826,Ishaan Rathore,Delhi,Tier 1,36-45,Male,Referral,Silver,2023-08-15,Afternoon 10-2 PM,9224208992
CUST00827,Vishal Malhotra,Delhi,Tier 1,26-35,Male,Offline,Gold,2021-08-05,Evening 4-8 PM,9272051317
CUST00828,Ravi Subramaniam,Jaipur,Tier 2,26-35,Male,Referral,None,2021-09-10,Evening 4-8 PM,9780267188
CUST00829,Deepak Nayak,Pune,Tier 2,36-45,Female,Offline,None,2021-05-13,Evening 4-8 PM,9870348269
CUST00830,Tanmay Roy,Pune,Tier 2,36-45,Female,Offline,Gold,2022-04-23,Afternoon 10-2 PM,9194146051
CUST00831,Rohit Tripathi,Mumbai,Tier 1,36-45,Male,Offline,None,2021-09-18,Afternoon 10-2 PM,9719459743
CUST00832,Rajesh Mehta,Pune,Tier 2,36-45,Male,Paid Ads,None,2023-01-18,Afternoon 10-2 PM,9235621499
CUST00833,Dhruv Kohli,Delhi,Tier 1,26-35,Male,Paid Ads,None,2021-10-24,Afternoon 10-2 PM,9335046637
CUST00834,Sonali Rao,Delhi,Tier 1,36-45,Male,Referral,None,2021-03-12,Evening 4-8 PM,9839378623
CUST00835,Rashmi Khurana,Mumbai,Tier 1,26-35,Female,Paid Ads,Silver,2023-02-11,Evening 4-8 PM,9263962774
CUST00836,Mohan Kamath,Ahmedabad,Tier 2,36-45,Female,Referral,None,2022-01-02,Morning 6-10 AM,9421158083
CUST00837,Keerthi Kamath,Lucknow,Tier 2,26-35,Male,Paid Ads,None,2023-08-28,Afternoon 10-2 PM,9519900806
CUST00838,Uma Das,Mumbai,Tier 1,26-35,Female,Referral,Silver,2021-07-19,Afternoon 10-2 PM,9723182231
CUST00839,Aryan Kamath,Ahmedabad,Tier 2,46-60,Male,Referral,None,2023-06-24,Afternoon 10-2 PM,9255502389
CUST00840,Meera Tripathi,Mumbai,Tier 1,36-45,Male,Influencer,Gold,2021-10-30,Morning 6-10 AM,9829548792
CUST00841,Ayesha Joshi,Ahmedabad,Tier 2,26-35,Male,Offline,None,2023-11-22,Morning 6-10 AM,9259524021
CUST00842,Seema Malhotra,Hyderabad,Tier 1,18-25,Male,Paid Ads,None,2021-12-20,Evening 4-8 PM,9842809063
CUST00843,Lavanya Suri,Lucknow,Tier 2,18-25,Male,Influencer,None,2023-07-01,Afternoon 10-2 PM,9188730795
CUST00844,Imran Suri,Mumbai,Tier 1,46-60,Male,Referral,Gold,2023-09-10,Late Night 8-11 PM,9952920067
CUST00845,Sapna Chauhan,Delhi,Tier 1,60+,Female,Organic,Silver,2022-10-29,Morning 6-10 AM,9953866157
CUST00846,Seema Hegde,Delhi,Tier 1,36-45,Male,Influencer,Platinum,2023-12-22,Evening 4-8 PM,9727839970
CUST00847,Jhanvi Nair,Delhi,Tier 1,36-45,Male,Referral,Silver,2022-01-04,Morning 6-10 AM,9437472854
CUST00848,Ishaan Khurana,Mumbai,Tier 1,26-35,Male,Paid Ads,Silver,2021-03-13,Evening 4-8 PM,9420595601
CUST00849,Vishal Reddy,Bengaluru,Tier 1,26-35,Female,Organic,None,2023-11-30,Morning 6-10 AM,9673488082
CUST00850,Zoya Rathore,Delhi,Tier 1,36-45,Female,Offline,Silver,2023-11-12,Afternoon 10-2 PM,9980214137
CUST00851,Ananya Pillai,Mumbai,Tier 1,18-25,Female,Organic,None,2022-03-19,Morning 6-10 AM,9882869895
CUST00852,Chetan Bajaj,Hyderabad,Tier 1,26-35,Male,Influencer,None,2021-06-20,Afternoon 10-2 PM,9845730200
CUST00853,Mohan Gupta,Mumbai,Tier 1,36-45,Male,Referral,None,2023-02-02,Evening 4-8 PM,9649141034
CUST00854,Shubham Hegde,Hyderabad,Tier 1,26-35,Other,Paid Ads,Silver,2022-05-22,Morning 6-10 AM,9218101000
CUST00855,Shreya Gupta,Hyderabad,Tier 1,26-35,Male,Influencer,None,2021-10-27,Evening 4-8 PM,9110590679
CUST00856,Neel Roy,Mumbai,Tier 1,60+,Female,Organic,None,2022-09-20,Afternoon 10-2 PM,9202585894
CUST00857,Payal Khurana,Delhi,Tier 1,46-60,Female,Referral,Gold,2021-12-16,Evening 4-8 PM,9293995605
CUST00858,Vandana Oberoi,Bengaluru,Tier 1,60+,Female,Referral,None,2023-09-04,Evening 4-8 PM,9837293786
CUST00859,Kavya Suri,Delhi,Tier 1,18-25,Male,Referral,None,2023-01-29,Morning 6-10 AM,9753589856
CUST00860,Sonali Kumar,Bengaluru,Tier 1,26-35,Male,Paid Ads,Platinum,2023-05-27,Morning 6-10 AM,9974050809
CUST00861,Hansika Kamath,Bengaluru,Tier 1,18-25,Male,Referral,Silver,2021-06-12,Evening 4-8 PM,9200538326
CUST00862,Ayesha Singh,Mumbai,Tier 1,36-45,Female,Paid Ads,None,2023-05-19,Evening 4-8 PM,9246488860
CUST00863,Varun Oberoi,Delhi,Tier 1,60+,Female,Referral,None,2022-01-25,Afternoon 10-2 PM,9866823538
CUST00864,Vinay Tripathi,Delhi,Tier 1,26-35,Other,Referral,None,2023-12-18,Late Night 8-11 PM,
CUST00865,Kritika Oberoi,Delhi,Tier 1,46-60,Female,Influencer,None,2023-01-22,Morning 6-10 AM,9154660511
CUST00866,Sanjay Reddy,Delhi,Tier 1,26-35,Male,Influencer,Gold,2021-08-30,Morning 6-10 AM,9384273996
CUST00867,Vandana Chawla,Mumbai,Tier 1,36-45,Male,Paid Ads,None,2023-11-22,Late Night 8-11 PM,
CUST00868,Faisal Kamath,Delhi,Tier 1,26-35,Male,Referral,Silver,2022-12-26,Morning 6-10 AM,9875707160
CUST00869,Sagar Sharma,Mumbai,Tier 1,18-25,Male,Organic,Platinum,2021-11-11,Afternoon 10-2 PM,9107420042
CUST00870,Keerthi Kapoor,Mumbai,Tier 1,26-35,Male,Organic,Platinum,2022-01-09,Afternoon 10-2 PM,9570913175
CUST00871,Sneha Reddy,Hyderabad,Tier 1,18-25,Female,Organic,Silver,2022-02-11,Evening 4-8 PM,9243538161
CUST00872,Rekha Subramaniam,Bengaluru,Tier 1,18-25,Female,Offline,Silver,2022-06-29,Late Night 8-11 PM,9632111648
CUST00873,Sachin Iyer,Pune,Tier 2,26-35,Female,Influencer,Silver,2023-03-08,Afternoon 10-2 PM,9951169063
CUST00874,Kavya Banerjee,Mumbai,Tier 1,26-35,Female,Organic,Gold,2022-12-02,Evening 4-8 PM,9108620954
CUST00875,Rahul Das,Delhi,Tier 1,26-35,Female,Organic,Silver,2023-11-14,Morning 6-10 AM,9223501774
CUST00876,Payal Malhotra,Ahmedabad,Tier 2,36-45,Male,Paid Ads,None,2021-07-31,Evening 4-8 PM,9294549403
CUST00877,Amrita Chawla,Mumbai,Tier 1,36-45,Male,Organic,None,2022-01-29,Morning 6-10 AM,9761926785
CUST00878,Aryan Roy,Mumbai,Tier 1,26-35,Male,Referral,Gold,2022-11-20,Morning 6-10 AM,
CUST00879,Aryan Ghosh,Delhi,Tier 1,18-25,Male,Offline,Gold,2022-05-21,Evening 4-8 PM,
CUST00880,Aryan Suri,Mumbai,Tier 1,36-45,Male,Paid Ads,Gold,2021-07-26,Late Night 8-11 PM,9627514698
CUST00881,Rajan Nair,Bengaluru,Tier 1,18-25,Male,Paid Ads,Gold,2022-11-10,Evening 4-8 PM,9897717178
CUST00882,Vikram Arora,Pune,Tier 2,26-35,Female,Organic,Silver,2021-08-06,Afternoon 10-2 PM,9229229499
CUST00883,Jhanvi Hegde,Mumbai,Tier 1,26-35,Female,Offline,Gold,2022-12-04,Morning 6-10 AM,9917104656
CUST00884,Tanmay Rao,Mumbai,Tier 1,18-25,Male,Paid Ads,None,2022-12-13,Morning 6-10 AM,9870222796
CUST00885,Simran Gupta,Mumbai,Tier 1,26-35,Female,Offline,None,2021-12-08,Evening 4-8 PM,9238442086
CUST00886,Zara Mehta,Bengaluru,Tier 1,36-45,Female,Referral,None,2023-12-27,Afternoon 10-2 PM,9277723833
CUST00887,Varun Roy,Delhi,Tier 1,36-45,Male,Referral,Silver,2021-01-08,Morning 6-10 AM,9848099284
CUST00888,Varun Dubey,Mumbai,Tier 1,26-35,Female,Organic,None,2022-08-30,Evening 4-8 PM,9283726992
CUST00889,Vinay Malhotra,Bengaluru,Tier 1,26-35,Female,Offline,Gold,2021-09-30,Morning 6-10 AM,9789785833
CUST00890,Mohan Agarwal,Lucknow,Tier 2,18-25,Female,Referral,Silver,2022-10-27,Late Night 8-11 PM,9689779617
CUST00891,Ishita Tiwari,Bengaluru,Tier 1,46-60,Male,Offline,None,2021-01-22,Evening 4-8 PM,9400314642
CUST00892,Akash Agarwal,Mumbai,Tier 1,36-45,Female,Offline,None,2023-02-22,Afternoon 10-2 PM,9772408958
CUST00893,Vivek Menon,Hyderabad,Tier 1,46-60,Male,Organic,Silver,2023-03-21,Afternoon 10-2 PM,9879843791
CUST00894,Kabir Subramaniam,Delhi,Tier 1,26-35,Male,Paid Ads,Silver,2021-12-27,Evening 4-8 PM,9883273181
CUST00895,Priya Verma,Mumbai,Tier 1,26-35,Female,Influencer,Silver,2022-01-20,Evening 4-8 PM,
CUST00896,Imran Mishra,Bengaluru,Tier 1,18-25,Female,Referral,Gold,2021-07-24,Evening 4-8 PM,
CUST00897,Imran Patel,Ahmedabad,Tier 2,18-25,Female,Organic,None,2021-01-28,Late Night 8-11 PM,
CUST00898,Vishal Tripathi,Pune,Tier 2,46-60,Female,Organic,None,2023-06-29,Morning 6-10 AM,9614223965
CUST00899,Ayesha Agarwal,Mumbai,Tier 1,36-45,Female,Organic,None,2021-07-30,Evening 4-8 PM,9998167196
CUST00900,Aarav Shah,Bengaluru,Tier 1,18-25,Male,Organic,None,2022-04-08,Evening 4-8 PM,9837409683
CUST00901,Gaurav Rathore,Ahmedabad,Tier 2,26-35,Male,Organic,Silver,2023-01-02,Late Night 8-11 PM,9487076952
CUST00902,Deepa Subramaniam,Jaipur,Tier 2,18-25,Male,Paid Ads,None,2022-01-07,Morning 6-10 AM,9816479341
CUST00903,Faisal Hegde,Hyderabad,Tier 1,26-35,Female,Organic,None,2023-01-26,Afternoon 10-2 PM,9863759729
CUST00904,Aarav Gowda,Pune,Tier 2,46-60,Male,Referral,None,2023-03-11,Morning 6-10 AM,9613712459
CUST00905,Gaurav Khurana,Pune,Tier 2,26-35,Female,Organic,Gold,2021-09-19,Morning 6-10 AM,9442862704
CUST00906,Tanvi Anand,Delhi,Tier 1,60+,Female,Referral,Platinum,2022-05-19,Morning 6-10 AM,9678475440
CUST00907,Vinay Agarwal,Delhi,Tier 1,46-60,Male,Referral,None,2022-03-26,Afternoon 10-2 PM,9103077456
CUST00908,Akash Sen,Mumbai,Tier 1,36-45,Female,Offline,Gold,2022-12-17,Morning 6-10 AM,9936065712
CUST00909,Rahul Dubey,Pune,Tier 2,18-25,Female,Offline,Gold,2022-05-12,Late Night 8-11 PM,9902080160
CUST00910,Payal Saxena,Mumbai,Tier 1,18-25,Female,Referral,None,2021-04-21,Afternoon 10-2 PM,9179210250
CUST00911,Bhuvan Gowda,Delhi,Tier 1,26-35,Male,Organic,None,2021-01-26,Morning 6-10 AM,9260757642
CUST00912,Swati Tripathi,Pune,Tier 2,18-25,Female,Offline,None,2022-11-22,Afternoon 10-2 PM,9114183509
CUST00913,Kavya Mehta,Bengaluru,Tier 1,46-60,Male,Referral,Platinum,2021-01-23,Afternoon 10-2 PM,9587797163
CUST00914,Pankaj Khurana,Delhi,Tier 1,26-35,Female,Paid Ads,Platinum,2021-07-08,Morning 6-10 AM,9234360915
CUST00915,Seema Bhatia,Pune,Tier 2,18-25,Male,Influencer,None,2021-06-08,Late Night 8-11 PM,9436284832
CUST00916,Seema Hegde,Hyderabad,Tier 1,26-35,Male,Paid Ads,Silver,2022-07-07,Afternoon 10-2 PM,
CUST00917,Rekha Verma,Hyderabad,Tier 1,26-35,Male,Organic,None,2021-01-23,Morning 6-10 AM,9692374111
CUST00918,Ananya Malhotra,Mumbai,Tier 1,26-35,Other,Paid Ads,Silver,2023-09-18,Afternoon 10-2 PM,9431361946
CUST00919,Sagar Yadav,Mumbai,Tier 1,26-35,Male,Organic,None,2022-12-30,Evening 4-8 PM,9204560805
CUST00920,Vandana Desai,Bengaluru,Tier 1,18-25,Female,Organic,None,2023-02-22,Afternoon 10-2 PM,9140166847
CUST00921,Kavya Oberoi,Bengaluru,Tier 1,26-35,Female,Organic,None,2022-03-18,Evening 4-8 PM,9925520324
CUST00922,Urvi Jain,Hyderabad,Tier 1,60+,Female,Paid Ads,None,2023-07-06,Evening 4-8 PM,9486886743
CUST00923,Simran Patel,Hyderabad,Tier 1,46-60,Female,Paid Ads,None,2021-06-03,Morning 6-10 AM,9634211070
CUST00924,Aditi Rao,Mumbai,Tier 1,36-45,Male,Influencer,Platinum,2021-06-28,Evening 4-8 PM,9282232921
CUST00925,Kiran Gupta,Jaipur,Tier 2,26-35,Male,Organic,Gold,2023-08-02,Morning 6-10 AM,9374906146
CUST00926,Sneha Sethi,Pune,Tier 2,46-60,Female,Offline,None,2023-01-15,Afternoon 10-2 PM,9765380090
CUST00927,Ishaan Shukla,Jaipur,Tier 2,26-35,Female,Offline,None,2023-04-27,Afternoon 10-2 PM,9832888487
CUST00928,Imran Mehta,Mumbai,Tier 1,36-45,Male,Influencer,Gold,2021-08-04,Morning 6-10 AM,9528724081
CUST00929,Neel Roy,Ahmedabad,Tier 2,46-60,Female,Paid Ads,Silver,2023-08-11,Afternoon 10-2 PM,9216338130
CUST00930,Sarika Choudhary,Jaipur,Tier 2,26-35,Male,Organic,Gold,2023-09-23,Morning 6-10 AM,9222757072
CUST00931,Ananya Agarwal,Bengaluru,Tier 1,26-35,Male,Referral,None,2021-03-06,Morning 6-10 AM,9167001765
CUST00932,Sandeep Nayak,Jaipur,Tier 2,26-35,Male,Organic,Gold,2023-05-17,Evening 4-8 PM,9189755462
CUST00933,Prachi Mishra,Mumbai,Tier 1,18-25,Female,Paid Ads,None,2022-03-15,Afternoon 10-2 PM,9991795300
CUST00934,Siddharth Mukherjee,Mumbai,Tier 1,60+,,Organic,None,2023-09-14,Late Night 8-11 PM,9272538668
CUST00935,Simran Banerjee,Lucknow,Tier 2,46-60,Female,Influencer,Silver,2022-02-11,Afternoon 10-2 PM,9761975126
CUST00936,Lavanya Hegde,Mumbai,Tier 1,46-60,Female,Referral,None,2021-11-05,Morning 6-10 AM,9636275696
CUST00937,Gaurav Nayak,Ahmedabad,Tier 2,60+,Male,Paid Ads,None,2023-07-12,Morning 6-10 AM,9781066979
CUST00938,Aditya Joshi,Delhi,Tier 1,18-25,Female,Organic,None,2021-12-07,Evening 4-8 PM,9325231389
CUST00939,Mihir Khurana,Jaipur,Tier 2,60+,Male,Paid Ads,None,2022-09-21,Morning 6-10 AM,9850886071
CUST00940,Sonali Tiwari,Delhi,Tier 1,26-35,Male,Paid Ads,Silver,2022-11-19,Afternoon 10-2 PM,9559973407
CUST00941,Vivek Arora,Bengaluru,Tier 1,26-35,Male,Organic,None,2023-06-15,Evening 4-8 PM,9206542097
CUST00942,Farhan Singh,Lucknow,Tier 2,36-45,,Paid Ads,None,2021-07-24,Afternoon 10-2 PM,9965297020
CUST00943,Rahul Kamath,Mumbai,Tier 1,26-35,Male,Paid Ads,None,2022-02-05,Afternoon 10-2 PM,9476468571
CUST00944,Suresh Tiwari,Lucknow,Tier 2,46-60,Female,Referral,None,2023-02-07,Afternoon 10-2 PM,9387343124
CUST00945,Pankaj Ghosh,Ahmedabad,Tier 2,46-60,Female,Paid Ads,Silver,2023-04-30,Morning 6-10 AM,
CUST00946,Vidya Hegde,Pune,Tier 2,36-45,Male,Organic,Gold,2023-05-31,Afternoon 10-2 PM,9306867533
CUST00947,Sarika Shetty,Hyderabad,Tier 1,18-25,Female,Paid Ads,None,2023-03-11,Late Night 8-11 PM,9441584059
CUST00948,Simran Shah,Delhi,Tier 1,18-25,Female,Paid Ads,None,2023-03-14,Evening 4-8 PM,9379419960
CUST00949,Kiran Chatterjee,Ahmedabad,Tier 2,26-35,Male,Paid Ads,Silver,2021-11-10,Evening 4-8 PM,9184581329
CUST00950,Anika Tripathi,Delhi,Tier 1,36-45,Other,Referral,Gold,2022-01-18,Evening 4-8 PM,9418818117
CUST00951,Nisha Srivastava,Mumbai,Tier 1,36-45,Female,Referral,Silver,2022-07-18,Evening 4-8 PM,9124847271
CUST00952,Aditya Gowda,Hyderabad,Tier 1,18-25,Male,Referral,Gold,2022-08-02,Morning 6-10 AM,9183087679
CUST00953,Sandeep Shetty,Delhi,Tier 1,26-35,Male,Referral,None,2023-09-24,Afternoon 10-2 PM,
CUST00954,Sanjay Krishnan,Hyderabad,Tier 1,26-35,Female,Influencer,None,2021-01-21,Morning 6-10 AM,9777760231
CUST00955,Ananya Nair,Hyderabad,Tier 1,60+,Other,Paid Ads,Silver,2021-01-11,Evening 4-8 PM,9230560149
CUST00956,Anika Agarwal,Mumbai,Tier 1,18-25,Male,Organic,None,2021-08-24,Evening 4-8 PM,
CUST00957,Deepa Srivastava,Mumbai,Tier 1,36-45,Male,Organic,Gold,2021-07-08,Morning 6-10 AM,9416024634
CUST00958,Uday Pandey,Delhi,Tier 1,26-35,Male,Organic,None,2022-07-30,Morning 6-10 AM,9951641794
CUST00959,Rajesh Reddy,Pune,Tier 2,36-45,Female,Paid Ads,None,2023-05-18,Evening 4-8 PM,9442253799
CUST00960,Dhruv Roy,Hyderabad,Tier 1,26-35,Female,Paid Ads,Platinum,2021-05-12,Evening 4-8 PM,9649065195
CUST00961,Shreya Das,Bengaluru,Tier 1,36-45,Female,Offline,Silver,2023-03-27,Afternoon 10-2 PM,9446476261
CUST00962,Lakshmi Banerjee,Delhi,Tier 1,26-35,Male,Paid Ads,Silver,2022-10-06,Morning 6-10 AM,9111704885
CUST00963,Namrata Dubey,Hyderabad,Tier 1,36-45,Male,Organic,None,2022-08-04,Morning 6-10 AM,9210509713
CUST00964,Sachin Arora,Delhi,Tier 1,46-60,Female,Referral,None,2023-05-14,Afternoon 10-2 PM,9973375668
CUST00965,Meera Mehta,Bengaluru,Tier 1,36-45,Male,Offline,Platinum,2021-09-12,Afternoon 10-2 PM,9734765132
CUST00966,Zoya Verma,Bengaluru,Tier 1,26-35,Female,Influencer,Gold,2023-08-04,Late Night 8-11 PM,9532514798
CUST00967,Vinay Jain,Mumbai,Tier 1,18-25,Female,Organic,None,2023-05-01,Morning 6-10 AM,9909270926
CUST00968,Deepa Bajaj,Bengaluru,Tier 1,36-45,Male,Organic,Platinum,2023-07-20,Morning 6-10 AM,9230366157
CUST00969,Faisal Joshi,Ahmedabad,Tier 2,18-25,,Organic,None,2022-10-24,Morning 6-10 AM,9343032073
CUST00970,Manish Srivastava,Mumbai,Tier 1,46-60,Male,Influencer,Gold,2021-04-18,Late Night 8-11 PM,9218974458
CUST00971,Rajan Gupta,Mumbai,Tier 1,26-35,Female,Referral,None,2021-12-15,Afternoon 10-2 PM,9228743171
CUST00972,Kabir Yadav,Mumbai,Tier 1,36-45,,Influencer,Platinum,2021-09-08,Evening 4-8 PM,9613170015
CUST00973,Prachi Chatterjee,Hyderabad,Tier 1,36-45,Male,Organic,Gold,2021-06-19,Evening 4-8 PM,9360249521
CUST00974,Vandana Kamath,Hyderabad,Tier 1,26-35,Male,Offline,None,2021-01-27,Morning 6-10 AM,9513455267
CUST00975,Farhan Mukherjee,Mumbai,Tier 1,26-35,Female,Paid Ads,None,2022-10-01,Evening 4-8 PM,9641715005
CUST00976,Ishaan Shah,Mumbai,Tier 1,46-60,Male,Paid Ads,None,2022-02-20,Evening 4-8 PM,9398326747
CUST00977,Nandini Ghosh,Delhi,Tier 1,60+,Female,Organic,None,2021-08-08,Afternoon 10-2 PM,9594830511
